Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
IBRD only,IBD,Population density (people per sq. km of land area),EN.POP.DNST,,27.30422478,27.77790848,28.41866173,29.06032804,29.71857571,30.42146136,31.11892661,31.83523553,32.5818459,33.34874725,34.13432136,34.90689951,35.67557698,36.43233192,37.16408676,37.88031372,38.58151954,39.28993825,40.01229897,40.74174977,41.49279688,42.28464625,43.08526082,43.87895589,44.68487887,45.51326143,46.36371943,47.21649513,48.0549237,48.86926753,49.66362423,50.42886411,51.18154701,51.92374304,52.64897648,53.36523477,54.07642171,54.79725478,55.4732904,56.14830283,56.7915368,57.42410457,58.05118841,58.67269758,59.29233044,59.90867712,60.51458199,61.12453419,61.74042311,62.35100997,62.98320915,63.64547004,64.30925025,64.96103658,65.59418932,66.15791282,66.77856444,67.35994137,67.90750306,68.41585081
IDA & IBRD total,IBT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,927.7197706,926.2911818,941.4619249,962.6638248,1012.202045,1046.551017,1072.040574,1080.533474,1115.809092,1178.620528,1245.084991,1294.486789,1340.724951,1400.798908,1451.437175,1475.63198,1533.001339,1569.700068,1593.389402,1634.574104,1676.563361,1676.639238,1685.648017,1677.762458,1720.122732,1761.225136,1796.602123,1847.41918,1885.634008,1906.447029,1910.308379,1899.559203,1898.220957,1931.922026,1965.383161,2011.03019,2087.178521,2160.35448,2184.093123,2230.633961,2324.624454,2376.119021,2452.836882,2561.769859,2720.097387,2875.306207,3067.746481,3293.604157,3442.514278,3502.174595,3724.14658,3905.379305,4053.950605,4214.836162,4362.466967,4494.164375,4639.728992,4816.300736,4987.563696,5125.347171,4996.528361
IDA & IBRD total,IBT,Population density (people per sq. km of land area),EN.POP.DNST,,24.25429574,24.70442357,25.28224685,25.86508615,26.46463491,27.10205695,27.74007128,28.39564108,29.07584832,29.77236352,30.48366674,31.18702158,31.89047872,32.59028257,33.27795165,33.96099766,34.63959377,35.32980447,36.0359395,36.75238389,37.48987628,38.26290976,39.04802413,39.83383468,40.63469165,41.45813569,42.30373327,43.1568104,44.00514825,44.84248385,45.6686774,46.47950898,47.33472465,48.13954137,48.9314044,49.71969037,50.50692699,51.30147401,52.06593979,52.83533631,53.58723173,54.33586013,55.08551607,55.76217432,56.51598994,57.27325787,58.02931659,58.79421399,59.56796501,60.34449562,61.14042349,61.95946021,62.78541696,63.61088688,64.42040512,65.19853175,66.02683337,66.8422375,67.63389222,68.40465498
IDA blend,IDB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,937.163087,927.0232606,944.3230624,994.5467861,1020.075259,1050.797448,1021.063044,914.8619806,911.2317811,1029.552261,1184.068459,1277.737487,1295.618861,1332.752178,1408.178165,1339.148185,1382.945489,1412.101403,1360.759504,1398.378496,1430.62814,1327.489915,1272.58235,1196.468387,1179.750806,1215.045676,1213.248982,1222.514162,1263.187157,1265.054515,1309.440287,1298.920982,1301.426739,1264.337653,1242.321884,1234.215807,1258.431226,1251.204695,1252.959338,1248.309184,1263.128424,1287.28182,1346.473165,1382.779698,1452.601287,1503.679343,1553.936238,1605.178986,1631.538345,1686.972699,1746.801339,1784.854563,1823.327411,1879.88447,1944.02155,1972.077087,1959.778283,1970.366737,1996.465667,1997.881224,1928.273227
IDA blend,IDB,Population density (people per sq. km of land area),EN.POP.DNST,,28.21253361,28.90344329,29.62528557,30.37661768,31.15651639,31.96638669,32.80744364,33.67871295,34.57874682,35.50759881,36.46377144,37.45070273,38.47917778,39.56343912,40.71342985,41.933262,43.21946322,44.56490524,45.95869496,47.39240348,48.86281546,50.37075093,51.9163852,53.50103333,55.12480632,56.78799919,58.48712629,60.21405946,61.95835235,63.73839341,65.48828344,67.25796351,69.04423819,70.8495925,72.69151502,74.58939595,76.53258822,78.49666497,80.45093801,82.4314249,84.41049259,86.39967295,88.41317787,90.47531543,92.60276264,94.80372228,97.08324541,99.43530349,101.8450136,104.374218,106.9416609,109.4746648,112.0583922,114.6952968,116.9734528,119.6915584,122.4461092,125.242257,128.0804486,130.9512748
IDA only,IDX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,657.6159884,672.3396342,683.9111478,696.6119075,695.8829369,671.8682291,672.2548612,700.6119897,689.5758056,707.8830819,713.1946009,713.9122779,703.6368532,692.9134167,699.5702081,686.8567854,675.9684577,666.2724593,662.589191,665.2227986,670.1745045,670.8892656,662.6640753,652.8388217,645.4455709,634.4777081,629.593029,618.5968848,633.5078666,649.3863274,663.8545655,673.9553751,680.8625736,689.9269015,702.8209659,711.6356204,727.0419381,751.5610619,779.3253229,808.6155246,839.1884268,868.6266303,885.5872321,920.7977865,932.3329988,929.7891908,956.3018242,985.047906,990.8457394,1013.84557,1043.645069,1074.116333,1108.287149,1094.486049
IDA only,IDX,Population density (people per sq. km of land area),EN.POP.DNST,,12.89159523,13.20937062,13.53951813,13.88364605,14.24241007,14.61738373,15.00720473,15.40745157,15.81191814,16.21629639,16.61940066,17.0237608,17.43325603,17.85472817,18.29202659,18.74673532,19.21842216,19.70680542,20.21107425,20.73049606,21.26573537,21.8179444,22.38823791,22.9773754,23.58617602,24.21443263,24.86218878,25.53092242,26.2235736,26.94024801,27.68098906,28.44571437,29.36977154,30.17321824,30.9727518,31.77424922,32.57857799,33.38377717,34.19992525,35.04207083,35.90900335,36.79557687,37.70040695,38.38078503,39.305625,40.24289787,41.19329197,42.15537435,43.12634675,44.10341989,45.08794292,46.08355149,47.09545373,48.13422322,49.20103419,50.30189873,51.43615233,52.62965734,53.82776028,55.05677786
IDA total,IDA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,713.2494139,704.2683485,728.4398451,745.0284447,763.2266273,776.4356685,764.3024366,720.4126742,727.897375,777.2304068,840.3557632,873.8127342,866.3777889,880.6031839,925.4930271,894.8910978,922.652604,937.531211,920.3198492,929.2145036,935.9323071,903.1046915,876.4532649,843.2988895,831.9642984,842.8575551,844.3795278,851.1909167,866.9609177,862.8726745,873.0608882,864.6600993,858.4232357,842.2797619,827.4646636,834.2407785,852.8758146,859.8663751,867.1401325,870.0726013,881.033506,897.5854289,923.4509141,945.6867006,985.3000228,1020.722906,1056.943672,1094.428191,1122.792266,1152.812498,1196.612263,1217.446937,1228.991079,1265.904234,1306.834782,1320.367091,1331.691167,1355.132605,1384.167503,1407.30749,1374.565273
IDA total,IDA,Population density (people per sq. km of land area),EN.POP.DNST,,15.57292851,15.95600652,16.35470494,16.77009809,17.20256532,17.65365069,18.12244296,18.60512394,19.09632025,19.59248719,20.09238453,20.59870105,21.11652458,21.65405302,22.21612332,22.80474063,23.41898024,24.0573622,24.71731112,25.39674742,26.0956566,26.81513273,27.55612614,28.31949359,29.10593027,29.91531693,30.74707947,31.6010146,32.47771954,33.38049978,34.29762447,35.23822641,36.34138296,37.32287581,38.30562934,39.29983732,40.30434333,41.3132376,42.3294331,43.37154685,44.43395583,45.51433105,46.6140975,47.49064208,48.62578641,49.78397874,50.96678546,52.17202363,53.39459535,54.64282177,55.90404222,57.16855003,58.45534162,59.7741342,61.08673298,62.4712486,63.88982027,65.36986928,66.85573326,68.37281365
Late-demographic dividend,LTE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,845.8164769,808.1756404,821.6439653,836.9258259,880.3670617,920.9408064,971.4061973,965.181278,991.5840864,1067.701471,1160.466998,1225.969413,1290.030621,1378.960811,1427.025272,1472.016579,1543.55276,1624.07603,1706.827289,1809.505395,1932.591555,1917.234866,1931.578298,1935.234894,2059.52148,2184.089909,2276.326254,2386.112334,2476.60701,2549.05092,2525.994748,2519.629002,2509.956316,2591.103851,2678.499351,2799.164283,2912.28295,3043.519,3099.827295,3216.053882,3414.559966,3566.112983,3754.453521,3984.146033,4283.154469,4585.609253,4980.394567,5456.303552,5798.085856,5975.4189,6418.588173,6834.672532,7183.179347,7536.435733,7873.692878,8188.256837,8497.578557,8889.554626,9317.993493,9711.794953,9691.337995
Late-demographic dividend,LTE,Population density (people per sq. km of land area),EN.POP.DNST,,24.65650913,24.98494513,25.56726386,26.13992486,26.72887963,27.37951856,28.01120432,28.66060123,29.34296837,30.04040345,30.74985336,31.42186735,32.07214073,32.69061145,33.25874811,33.79261904,34.29179492,34.78987795,35.29263491,35.78591862,36.29188482,36.84647955,37.40032245,37.93410861,38.48379286,39.0661389,39.68065253,40.2980603,40.89564728,41.46179979,42.0009133,42.45254552,42.93057319,43.39830392,43.88102601,44.31552129,44.74247846,45.15054781,45.52583858,45.89602685,46.22790248,46.53888102,46.8434867,47.1446349,47.44884845,47.75450604,48.05013165,48.35278557,48.65560296,48.94707817,49.25919101,49.61156323,49.96339674,50.3070015,50.63121743,50.9564359,51.28907671,51.56977752,51.80870377,51.99179528
Latin America & Caribbean,LCN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3280.499346,3388.610618,3439.076534,3413.621506,3561.815906,3664.04632,3745.487762,3807.749264,3974.790725,4143.884992,4306.363932,4494.784399,4702.533548,4960.536116,5149.903172,5210.414754,5370.261678,5507.027855,5624.498332,5904.57758,6162.793376,6077.875351,5929.485226,5691.881591,5788.640051,5852.903528,5955.371709,6027.191358,5948.179236,5941.145979,5803.819527,5869.819121,5913.14081,6053.778691,6271.719479,6220.423556,6368.13275,6598.907133,6669.370365,6611.473555,6748.798022,6687.114103,6631.35808,6709.723071,6996.018214,7186.051459,7458.923688,7759.345207,7954.442965,7705.730817,8110.578749,8377.308501,8493.89915,8644.977463,8671.931931,8630.85569,8532.766393,8609.646461,8668.746699,8657.491005,8003.126857
Latin America & Caribbean,LCN,Population density (people per sq. km of land area),EN.POP.DNST,,11.25550759,11.56792072,11.88824977,12.21384047,12.54330949,12.87612299,13.21228923,13.55202689,13.89537663,14.24259322,14.59366373,14.9481518,15.30666926,15.66955897,16.03689837,16.40889727,16.78504598,17.16644471,17.55344538,17.94667953,18.34570312,18.7500921,19.15816003,19.56785471,19.97760102,20.38659864,20.79475445,21.2019894,21.60848304,22.01439176,22.41859759,22.82080474,23.22141952,23.62036224,24.01747275,24.4131798,24.80615388,25.23043187,25.61359267,25.98962815,26.35782403,26.71971279,27.07346807,27.42228395,27.76719901,28.10817275,28.44514578,28.77906136,29.11068243,29.43513004,29.76409589,30.09155708,30.41962054,30.73979502,31.05415485,31.36327042,31.66667924,31.96189037,32.25867199,32.55038044
Latin America & Caribbean (excluding high income),LAC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3138.411779,3242.45318,3291.267674,3254.35621,3404.426509,3508.190597,3573.801786,3635.870419,3804.516497,3967.616355,4132.655203,4315.643169,4534.704748,4811.257941,5010.255476,5099.630789,5256.269886,5380.65793,5482.444563,5750.164769,6001.424897,5907.381275,5786.258318,5564.34051,5657.485575,5720.633937,5815.001208,5874.388821,5777.112887,5751.729622,5615.318897,5673.207278,5692.563212,5824.960219,6037.147248,5963.213244,6099.743366,6312.77146,6368.484087,6303.825366,6432.575342,6355.397863,6296.810494,6370.437973,6631.865618,6817.46642,7084.575765,7385.610907,7583.388357,7342.747885,7748.911838,8011.477964,8118.789955,8265.625678,8291.198287,8240.814501,8132.063545,8208.249255,8254.262351,8233.551339,7600.951428
Latin America & Caribbean (excluding high income),LAC,Population density (people per sq. km of land area),EN.POP.DNST,,11.10752801,11.41912957,11.73881666,12.06467371,12.39522509,12.7299807,13.06896668,13.41189065,13.7586187,14.10906986,14.462998,14.82033556,15.18144769,15.5468698,15.91684386,16.29151048,16.67044655,17.05446361,17.44443899,17.84076346,18.24360958,18.65213966,19.06433563,19.47760833,19.88999533,20.30063076,20.70956587,21.11686974,21.52294733,21.92799028,22.33143241,22.732652,23.13178981,23.52925849,23.92524831,24.31989171,24.71258088,25.14111032,25.52531859,25.90262317,26.2718164,26.63445059,26.98852336,27.33756652,27.68287767,28.02505442,28.36397952,28.69988168,29.0328114,29.35709271,29.68584571,30.01185795,30.34096902,30.67015551,31.00411453,31.34577179,31.69285895,32.03763166,32.3710405,32.68619482
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3268.127955,3373.491619,3418.970595,3386.431249,3532.160657,3628.476564,3704.621879,3761.787244,3926.716333,4089.068701,4248.156899,4432.965554,4640.705846,4900.6235,5099.815141,5161.06104,5316.195251,5443.039167,5549.02638,5825.507178,6093.839511,5988.103754,5828.257611,5581.210075,5662.780857,5725.27464,5827.013668,5898.926128,5806.090563,5793.143218,5664.987602,5747.774191,5802.312362,5956.636873,6175.171227,6113.923593,6257.288013,6484.491174,6549.682799,6474.400341,6604.653361,6527.709901,6469.215869,6548.986231,6821.293195,7010.991979,7281.992552,7585.486112,7786.900855,7537.974003,7954.287759,8227.449528,8345.322823,8500.040244,8529.10779,8482.301221,8383.195255,8464.675048,8527.747256,8514.947365,7874.935389
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population density (people per sq. km of land area),EN.POP.DNST,,10.81275178,11.11594197,11.42633062,11.74243819,12.06311036,12.38801803,12.71713185,13.05002569,13.38633767,13.72587136,14.06831029,14.41378606,14.76312188,15.11746813,15.47751552,15.84354611,16.21503864,16.59249144,16.97632588,17.366675,17.76351447,18.16618145,18.57262435,18.98023996,19.38706848,19.79214819,20.19556098,20.59767,20.99927716,21.40083703,21.80193612,22.20181137,22.60020759,22.99696632,23.39186281,23.784895,24.17559334,24.5978263,24.97995639,25.3555594,25.72345647,26.08368182,26.43729391,26.7864367,27.13247639,27.47562228,27.81561887,28.15280819,28.48750027,28.81446318,29.14729207,29.47727466,29.80405317,30.12720015,30.44540715,30.75874396,31.06717764,31.3706304,31.66925717,31.96293122
Least developed countries: UN classification,LDC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,650.0354783,650.4733991,642.398104,639.4503355,638.0577353,631.9345702,637.6280804,646.4608741,645.9309425,641.3878665,627.6780641,621.5494738,607.0405689,586.1465132,576.1172697,594.6982234,612.8969684,625.7587532,634.5483889,643.5114668,653.6476694,670.326424,687.3037169,703.2397802,730.7883927,767.903559,802.572888,842.8912322,878.1645567,893.7201484,927.4397331,936.0451792,943.740907,974.4354631,1004.851392,1005.364713,1019.615592,1040.542486,1062.426429,1090.20152,1072.712394
Least developed countries: UN classification,LDC,Population density (people per sq. km of land area),EN.POP.DNST,,12.09183868,12.37616201,12.67131149,12.97916897,13.3008235,13.63747821,13.98805348,14.34854804,14.71347883,15.0791718,15.4441253,15.8102945,16.18171527,16.56453353,16.96283023,17.37794095,17.80951145,18.25673033,18.71789318,19.1919872,19.67921165,20.1809412,20.69873254,21.23458396,21.79008193,22.3650556,22.95940867,23.57472848,24.21291841,24.87486765,25.56208234,26.27296728,27.13618718,27.88747036,28.63336324,29.38019397,30.13010912,30.88875889,31.6644923,32.46259952,33.28685078,34.13437215,35.00007856,35.65203038,36.52866932,37.4091582,38.29691624,39.19775379,40.11857673,41.06422763,42.03837001,43.03975361,44.06702578,45.11893586,46.19416845,47.29322396,48.41631067,49.56028016,50.7234679,51.90391766
Low & middle income,LMY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,891.0107646,888.5480853,903.4694971,923.8962342,972.705724,1006.989164,1030.343988,1038.840284,1073.255594,1134.553539,1200.042391,1247.661757,1293.849906,1354.184619,1403.274767,1430.149889,1486.036212,1521.227342,1543.400572,1581.856292,1620.076161,1621.417409,1634.927468,1630.386063,1672.810418,1712.654957,1745.842,1793.518562,1830.121956,1848.612693,1850.5155,1840.882672,1835.34779,1865.453178,1896.020059,1937.713774,2010.300413,2078.952381,2099.915547,2145.941443,2237.225319,2288.291955,2363.976162,2470.579719,2625.150959,2778.014487,2966.118218,3187.054509,3333.124491,3393.650289,3612.16532,3789.399681,3936.822475,4096.689736,4242.253516,4371.286749,4514.643763,4687.610724,4853.684319,4987.453124,4864.013197
Low & middle income,LMY,Population density (people per sq. km of land area),EN.POP.DNST,,24.37586398,24.82961017,25.41296819,26.00144089,26.60870863,27.25582227,27.90317205,28.56871141,29.26013055,29.9697448,30.6944845,31.40948857,32.12406529,32.83417751,33.53102948,34.2222759,34.90833681,35.60636555,36.32047995,37.04473728,37.79057679,38.57255803,39.36680156,40.16185247,40.97257875,41.80678378,42.6640177,43.52950414,44.39036298,45.26086035,46.10129485,46.92629802,47.79580031,48.61320975,49.41842546,50.2204228,51.02077906,51.82798476,52.60472274,53.39126501,54.15714401,54.91862796,55.68068359,56.3673367,57.13309634,57.90232806,58.67017806,59.44673234,60.23208321,61.02171265,61.82936022,62.66110937,63.50221899,64.34338228,65.16969571,65.9659786,66.81603105,67.65368584,68.46578215,69.25405897
Low income,LIC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,653.9104746,647.5947596,644.6105945,623.0278726,610.6033434,613.2202077,629.6471077,636.1352315,625.1316944,598.8298841,589.9940902,577.0606071,567.9037328,562.7039905,574.1662064,589.93524,601.0322832,607.3736337,605.4979722,606.3858024,617.4771588,625.1407748,636.0639529,655.5058885,678.7704782,698.0149104,720.0334206,738.5091786,747.0945458,777.6323569,763.2182483,719.6201676,725.4800453,738.0853129,715.9337401,713.2539768,716.8490344,723.2202647,735.6672112,721.0099746
Low income,LIC,Population density (people per sq. km of land area),EN.POP.DNST,,9.436800264,9.647354011,9.865481804,10.09472726,10.33754993,10.59477572,10.86530678,11.14728213,11.43795329,11.73528282,12.03863348,12.34850059,12.66531329,12.9902485,13.32355128,13.66568777,14.01678936,14.37517387,14.73849472,15.10556198,15.47619751,15.85251886,16.23858786,16.63980448,17.06053574,17.50137301,17.96254759,18.44748126,18.9600647,19.50255639,20.07795882,20.68451643,21.45908055,22.10388614,22.75182989,23.39932597,24.05001426,24.71190856,25.39672098,26.11288392,26.86222872,27.6418374,28.44984926,29.02858077,29.87376922,30.74069197,31.629377,32.53363937,33.44562892,34.35883288,35.27343304,36.19216965,37.12243752,38.07550196,39.05958166,40.07665755,41.12496209,42.20712097,43.32548859,44.48094575
Lower middle income,LMC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,617.558863,625.6483795,630.8801291,655.839878,683.7382178,694.3094949,695.7436084,702.3400148,729.9796425,779.2266545,828.3457681,858.8638843,885.8328977,914.6690696,943.3637238,943.3632049,997.3810126,1011.609313,992.5397377,969.6025933,945.9278401,939.2275835,962.0431213,971.9002034,965.2681183,975.7677465,973.973264,981.8823646,1005.316316,1029.140089,1054.447599,1056.652544,1063.167588,1057.03498,1060.974982,1088.655656,1130.232805,1148.287483,1142.231388,1168.644897,1198.984195,1225.143187,1262.127019,1317.733574,1381.355009,1442.486194,1511.63308,1590.010899,1631.348536,1679.864855,1762.826019,1819.125206,1867.800023,1933.745856,2010.613678,2081.018535,2172.743516,2252.733913,2323.500685,2373.075953,2260.886361
